Black,Hispanic,Female,Amount,MPHover,Age,OutTown,OutState,StatePol
0,0,1,NA,10,27,1,0,0
0,0,0,NA,15,38,1,0,0
0,0,0,225,25,42,1,0,1
0,0,0,NA,25,25,0,0,0
0,0,0,NA,10,33,1,0,0
0,0,0,75,10,22,1,1,0
0,0,0,NA,8,26,1,0,0
0,0,1,NA,15,44,1,0,0
0,0,1,NA,10,28,1,0,0
0,0,1,NA,10,28,1,0,0
0,0,0,NA,10,27,1,0,1
0,0,1,NA,10,52,1,0,0
0,0,1,NA,10,25,1,0,0
0,0,1,NA,10,42,1,0,0
0,0,1,NA,15,18,1,0,0
0,0,0,NA,10,21,1,1,0
1,0,0,75,20,25,1,0,0
0,0,0,NA,15,23,1,0,0
0,0,1,NA,10,21,1,1,0
0,0,0,120,17,43,1,0,0
0,0,0,NA,10,23,1,1,0
0,0,0,NA,17,25,1,1,0
0,0,0,75,25,34,1,0,1
0,0,0,NA,10,18,0,0,0
0,0,0,NA,15,66,1,0,0
0,0,0,325,35,20,1,1,1
1,0,1,NA,10,22,1,0,0
0,0,0,75,20,38,1,0,0
0,0,1,NA,13,32,1,0,0
0,0,0,NA,17,37,1,0,0
0,0,0,NA,16,59,1,0,0
0,0,1,NA,15,34,1,0,0
0,0,1,75,22,21,1,0,0
0,0,0,NA,15,20,1,0,0
0,0,0,NA,16,33,1,0,0
0,0,1,NA,18,40,1,0,0
0,0,0,NA,9,33,0,0,0
0,0,1,NA,15,41,1,0,0
0,0,0,NA,18,50,1,0,0
0,0,0,NA,10,20,1,0,0
0,0,0,75,15,21,1,0,0
0,0,1,NA,17,36,1,0,0
0,0,0,NA,10,20,0,0,0
0,0,0,NA,17,30,1,0,0
0,0,0,NA,15,19,1,0,0
0,0,0,NA,10,28,0,0,0
0,0,0,NA,15,21,0,0,0
0,0,0,75,17,41,1,1,0
0,0,0,NA,5,36,0,0,0
0,0,1,NA,10,45,0,0,0
0,0,0,NA,15,27,1,0,0
0,0,1,NA,15,39,1,0,0
0,0,1,NA,12,17,0,0,0
0,0,0,NA,13,30,1,0,0
0,0,1,NA,15,31,1,0,0
1,0,1,NA,10,42,0,0,0
0,0,0,305,33,48,1,0,1
0,0,0,120,17,20,1,0,0
0,0,0,100,35,49,1,0,1
0,0,1,NA,10,39,1,0,0
0,0,1,NA,10,54,0,0,0
0,0,0,NA,17,57,1,0,0
0,0,0,75,25,39,1,0,1
0,0,0,NA,18,26,0,0,0
0,0,1,NA,10,18,1,0,0
0,0,1,NA,15,52,1,0,0
0,0,0,75,13,54,1,0,1
0,0,0,75,17,25,0,0,0
0,0,1,NA,15,38,1,0,0
0,0,0,205,23,23,1,0,0
0,0,1,NA,10,27,1,0,0
0,0,0,NA,10,77,0,0,0
0,0,0,75,23,28,1,0,0
0,0,0,NA,10,37,1,0,0
0,0,0,225,25,27,1,1,1
0,0,0,NA,10,17,0,0,0
0,0,0,NA,15,52,0,0,0
1,0,0,NA,16,32,1,0,0
0,0,1,NA,15,74,1,1,0
0,0,0,NA,10,31,1,0,0
0,0,0,NA,10,21,1,1,0
0,0,1,NA,17,37,1,0,0
0,0,0,125,15,17,0,0,0
0,0,0,NA,10,20,1,0,0
0,0,1,NA,10,22,1,0,0
0,0,1,NA,19,34,1,0,0
0,0,0,NA,10,39,1,0,0
0,0,0,NA,15,19,1,0,0
0,0,0,75,16,40,1,0,0
0,0,0,NA,15,51,1,0,0
0,0,1,NA,10,38,0,0,0
0,0,1,NA,18,24,1,0,0
0,0,1,NA,17,32,1,1,0
0,0,1,NA,19,20,1,0,0
0,0,0,NA,15,24,0,0,0
0,0,0,NA,10,26,1,0,0
0,0,1,NA,15,47,0,0,0
0,0,0,215,24,19,1,1,0
0,0,0,NA,20,37,1,0,0
0,0,0,NA,10,67,1,1,0
0,0,0,NA,10,44,1,0,0
0,0,0,NA,18,34,1,0,0
0,0,1,NA,10,69,1,0,0
0,0,0,NA,18,47,1,0,0
0,0,1,NA,10,28,1,0,0
0,0,1,NA,10,28,1,0,0
0,0,1,NA,10,37,0,0,0
0,0,0,NA,12,38,0,0,0
0,0,1,NA,15,41,1,1,0
0,0,0,110,16,31,1,0,0
0,0,1,NA,13,59,1,0,0
0,0,1,50,12,32,1,0,0
0,0,1,NA,18,20,1,0,0
0,0,0,355,38,39,1,1,1
0,0,0,NA,17,35,1,0,0
0,0,0,175,20,41,1,1,1
0,0,1,NA,10,24,1,0,0
0,0,1,NA,15,39,1,0,0
0,0,0,75,10,29,1,0,1
1,0,0,90,23,27,0,0,0
0,0,0,NA,10,35,1,0,0
0,0,1,NA,14,17,0,0,0
0,0,0,NA,14,78,0,0,0
0,0,1,NA,18,20,1,0,0
0,0,0,NA,10,18,0,0,0
0,0,0,125,15,43,1,0,1
0,0,1,NA,14,41,1,1,0
0,0,1,NA,10,49,1,1,0
0,0,0,NA,10,29,1,0,0
0,0,0,NA,10,23,0,0,1
0,0,1,NA,14,54,1,0,1
0,0,0,NA,10,35,1,0,0
0,0,0,75,10,30,1,0,0
0,0,0,NA,10,57,1,0,0
0,0,1,NA,17,21,1,1,0
0,0,1,NA,16,22,1,0,0
0,0,1,NA,15,28,0,0,0
1,0,0,NA,10,45,1,0,0
0,0,0,NA,9,41,0,0,0
0,0,0,75,20,25,0,0,0
0,0,1,NA,16,27,0,0,0
0,0,0,NA,16,20,1,0,0
1,0,0,NA,15,20,1,0,0
0,0,1,NA,15,24,1,0,0
0,0,1,NA,10,23,1,0,0
1,0,0,NA,10,29,0,0,0
0,0,0,NA,18,31,1,0,0
0,0,0,NA,10,24,1,0,0
0,0,0,NA,12,54,1,0,0
0,0,0,NA,15,25,0,0,0
0,0,0,NA,10,61,1,0,0
0,0,0,NA,10,47,1,0,0
0,0,0,NA,15,17,0,0,0
0,0,0,NA,10,65,1,0,0
0,0,1,NA,10,44,0,0,0
0,0,1,NA,10,56,1,0,0
0,0,1,NA,17,70,1,0,0
0,0,1,150,20,38,1,0,0
0,0,0,110,16,42,1,0,0
0,0,0,NA,16,25,1,0,1
0,0,1,50,10,55,1,0,0
0,0,0,275,30,23,1,1,1
0,1,0,75,15,34,0,0,0
0,0,1,175,20,55,1,1,1
0,0,0,NA,15,43,0,0,0
0,0,0,NA,10,22,0,0,0
0,0,0,75,22,18,1,0,0
0,0,0,NA,10,23,1,1,0
0,0,0,NA,16,21,1,0,0
0,0,0,NA,10,34,0,0,0
0,0,1,NA,10,34,1,1,0
0,0,1,NA,10,37,0,0,0
0,0,0,NA,5,36,1,0,0
0,0,0,NA,10,16,1,0,0
1,0,1,NA,10,48,1,0,0
0,0,1,NA,10,49,1,0,0
0,0,1,NA,10,24,1,1,0
0,0,0,NA,10,38,1,0,0
0,0,1,NA,5,23,1,0,1
0,0,1,NA,10,18,1,0,0
0,0,0,NA,17,45,1,0,0
0,0,0,275,25,19,1,0,1
0,0,0,75,19,28,1,0,0
0,0,0,145,17,21,1,0,0
0,0,0,NA,16,77,1,0,0
0,0,0,NA,13,44,1,0,0
0,0,1,75,17,24,1,0,0
0,0,0,NA,15,37,0,0,0
1,0,0,NA,10,41,1,0,1
0,0,1,75,17,39,1,0,0
0,0,0,100,15,19,0,0,0
0,0,1,NA,19,21,1,0,0
0,0,0,NA,15,20,0,0,0
0,0,0,125,15,19,1,0,0
0,0,0,165,19,24,1,0,0
0,0,0,NA,18,44,0,0,1
0,0,0,200,25,49,1,1,0
0,0,0,NA,15,20,0,0,0
1,0,0,NA,10,24,1,0,1
0,0,0,NA,17,55,0,0,0
0,0,0,150,20,37,1,1,0
0,0,1,NA,17,60,1,0,0
0,0,0,75,17,20,1,0,0
0,0,0,NA,16,50,1,0,1
0,0,0,NA,10,52,1,0,0
0,0,0,75,16,30,1,0,0
0,0,0,75,18,23,0,0,1
0,0,0,NA,16,55,1,0,1
0,0,0,125,15,40,1,0,0
0,0,0,NA,16,22,0,0,0
0,0,0,NA,10,48,0,0,1
0,0,0,NA,9,40,1,0,1
0,0,0,NA,15,31,0,0,0
0,0,0,130,18,26,0,0,0
0,0,0,165,19,43,1,0,0
0,0,1,125,15,57,1,0,0
0,0,1,140,19,19,1,1,0
0,0,0,NA,9,53,1,0,1
0,0,0,NA,16,23,1,0,0
0,0,0,75,20,35,0,0,0
0,0,0,NA,15,38,1,1,1
0,0,0,NA,9,61,0,0,1
0,0,0,NA,17,36,1,0,0
0,0,1,75,23,37,1,0,0
0,0,1,NA,10,53,0,0,0
0,0,1,145,17,39,0,0,0
0,0,0,75,10,56,1,0,1
0,0,1,NA,5,31,1,0,1
0,0,0,NA,20,39,0,0,0
0,0,0,NA,13,21,1,0,0
0,0,1,75,10,28,1,0,1
1,0,1,75,25,20,1,0,0
0,0,0,NA,17,23,0,0,0
0,0,1,125,15,20,1,0,0
0,0,1,75,14,19,1,0,0
0,0,1,NA,15,19,0,0,0
0,0,1,NA,10,34,1,1,1
0,0,1,NA,16,42,1,0,0
0,0,0,125,15,23,1,0,0
0,0,0,NA,9,49,1,0,1
0,0,0,140,19,19,1,0,0
0,0,0,NA,16,46,0,0,1
0,0,1,NA,16,36,0,0,0
0,0,0,110,16,19,0,0,0
0,0,0,125,15,22,1,1,0
0,0,1,100,15,44,1,0,0
0,0,1,75,17,38,1,0,0
0,0,1,NA,15,61,1,0,0
0,0,0,NA,12,62,0,0,1
0,0,1,75,10,19,1,0,1
0,0,0,NA,15,19,1,0,0
0,0,0,NA,16,47,0,0,0
0,0,0,145,17,46,1,0,0
0,0,0,NA,16,44,1,0,0
0,0,1,NA,15,59,0,0,0
0,0,1,105,23,45,1,0,0
0,0,0,75,17,28,1,0,0
0,0,0,NA,16,37,0,0,0
0,0,0,75,13,48,1,0,1
0,0,1,NA,17,41,1,0,0
0,0,1,NA,10,31,1,1,1
0,0,0,100,30,24,1,0,0
0,0,1,NA,19,45,1,0,0
0,0,1,75,10,22,1,0,1
0,0,0,75,10,43,1,0,0
0,0,0,NA,15,45,0,0,0
0,0,1,NA,14,36,1,0,0
0,0,0,NA,18,36,1,0,0
0,0,0,205,23,19,0,0,0
0,0,1,NA,15,17,1,0,0
0,0,1,NA,15,35,1,0,0
0,0,0,NA,22,59,0,0,0
0,0,1,75,10,21,1,0,0
0,0,0,75,10,19,0,0,1
0,0,1,NA,27,23,1,0,0
0,0,0,75,10,43,1,0,1
0,0,0,NA,10,52,1,0,1
0,0,0,50,10,54,1,0,1
0,0,0,125,15,35,1,0,1
0,0,1,75,10,47,1,0,1
0,0,0,NA,4,21,1,0,1
0,0,0,75,10,35,1,1,1
0,0,0,175,20,49,1,0,1
0,0,0,335,36,36,1,1,1
0,0,1,145,17,20,1,0,1
0,0,0,130,18,56,1,1,1
0,0,0,75,18,28,1,0,1
0,0,1,NA,15,30,1,0,0
0,0,0,50,10,23,1,0,1
0,0,0,185,20,26,1,1,0
0,0,1,NA,16,18,1,0,0
0,0,0,50,10,25,1,0,0
0,0,0,125,15,23,1,0,1
0,0,0,145,17,69,1,0,1
0,0,1,145,17,36,1,1,1
0,0,0,NA,9,53,1,0,1
0,0,1,NA,11,19,1,0,0
0,0,0,185,21,43,1,0,0
0,0,1,185,21,20,1,0,1
0,0,0,75,18,19,1,0,0
0,0,0,75,10,40,1,1,1
0,0,0,185,21,32,1,0,0
0,0,1,125,15,22,1,1,1
0,0,0,50,18,57,0,0,1
0,0,0,75,10,22,1,0,1
0,0,0,165,19,39,1,0,1
0,0,0,135,16,28,1,1,1
0,0,0,50,10,57,1,0,0
0,0,1,75,10,27,1,0,0
0,0,0,75,29,21,0,0,0
0,0,0,135,16,38,1,1,1
0,0,1,125,15,46,1,0,1
0,0,0,75,10,32,1,0,1
0,0,1,NA,18,50,1,0,1
0,0,0,95,12,34,1,0,1
1,0,1,75,10,28,0,0,1
1,0,1,75,10,25,1,0,1
0,0,0,75,10,56,1,1,1
0,0,0,135,16,44,1,0,1
0,0,0,75,10,48,1,1,1
0,0,0,165,19,21,1,0,1
1,0,0,50,10,50,1,0,0
0,0,0,75,10,61,1,1,1
0,1,0,125,15,21,0,0,1
0,1,0,75,10,37,1,1,1
0,0,1,125,15,25,1,0,1
0,0,1,125,15,30,1,0,1
0,0,1,75,10,24,1,0,1
0,0,0,220,27,23,1,0,1
0,0,0,125,26,22,1,0,1
0,0,1,50,10,27,1,0,0
0,0,0,75,10,26,1,0,1
0,0,0,75,10,33,1,0,1
0,0,0,185,21,20,0,0,0
0,0,0,75,10,66,1,0,0
0,0,1,145,17,45,1,1,1
0,0,1,50,13,21,1,0,1
0,0,1,50,25,23,1,0,1
0,0,1,205,23,20,0,0,0
0,0,1,NA,9,23,1,0,1
0,0,1,75,10,20,1,0,1
0,0,0,NA,5,24,1,0,1
0,0,0,NA,17,32,0,0,0
0,0,0,245,27,25,1,0,1
0,0,1,NA,19,17,1,0,0
0,0,1,NA,9,33,1,1,1
0,0,0,75,10,29,1,0,0
0,0,1,NA,15,19,1,0,1
0,0,1,130,18,21,1,0,1
0,0,0,125,15,44,1,0,1
0,0,1,105,12,20,1,0,0
0,0,0,125,15,54,1,0,1
0,0,1,75,10,40,1,1,1
0,0,0,75,28,49,0,0,0
0,0,0,205,23,18,1,1,1
0,0,0,125,15,61,1,0,1
0,0,0,125,15,20,1,1,1
0,0,1,50,10,49,1,0,1
0,0,1,50,10,52,1,1,0
0,0,0,135,16,24,1,0,1
0,0,1,50,10,41,0,0,0
0,0,1,NA,21,35,0,0,0
1,0,0,NA,3,49,1,0,1
0,0,0,135,16,31,1,0,1
0,0,0,NA,9,23,1,0,1
0,0,1,NA,16,47,1,0,0
0,0,0,195,22,20,1,0,0
0,0,0,135,16,44,1,0,1
0,0,1,75,10,47,1,0,1
0,0,0,75,10,31,1,0,1
0,0,1,50,16,22,0,0,1
0,0,0,95,12,48,1,0,1
0,0,0,155,17,26,0,0,0
0,0,0,NA,4,21,1,0,1
0,0,1,75,18,51,0,0,0
0,0,1,185,21,25,1,0,1
0,0,1,125,15,20,1,1,1
0,0,1,NA,4,19,1,0,1
0,0,0,NA,18,33,1,0,0
0,0,0,NA,3,35,1,0,1
0,0,0,125,15,32,1,0,1
0,0,0,145,17,23,1,0,1
0,0,1,NA,22,40,0,0,0
0,0,0,145,17,52,1,1,1
0,0,0,75,10,19,1,0,0
0,0,1,165,19,48,1,1,1
0,0,0,125,15,21,0,0,0
0,0,0,245,27,20,1,1,1
0,0,1,NA,10,46,1,0,1
0,0,1,NA,9,71,1,0,1
0,0,0,75,10,39,1,1,1
0,0,0,95,14,27,1,0,1
0,0,0,120,17,22,1,0,1
0,0,0,125,15,49,1,1,1
0,0,0,75,10,25,1,1,1
0,0,1,165,14,47,1,1,1
0,0,1,NA,25,22,0,0,0
0,0,1,NA,16,27,1,0,1
0,0,0,75,10,44,1,0,1
0,0,0,75,10,24,1,1,1
1,0,0,165,19,44,1,0,1
0,0,1,75,10,23,1,0,1
0,0,0,195,22,22,1,0,1
0,0,1,75,10,25,1,0,1
0,0,0,115,14,20,1,0,1
0,0,0,125,15,26,1,0,1
0,0,0,50,12,19,1,1,1
0,0,0,75,23,20,1,0,1
0,0,0,75,10,20,1,0,1
0,0,0,NA,16,24,0,0,0
0,0,1,NA,14,46,1,0,0
0,0,0,125,15,28,1,0,1
0,0,0,155,18,46,1,1,0
0,0,0,75,10,18,1,0,1
0,0,0,75,10,63,1,0,1
0,0,1,155,18,52,1,0,1
0,0,0,50,10,17,0,0,0
0,0,0,75,16,30,1,1,1
0,0,1,155,18,18,1,0,0
1,0,0,NA,15,30,0,0,0
1,0,0,100,15,41,1,0,1
0,0,0,135,16,33,1,0,1
0,0,0,125,15,66,1,0,1
0,0,1,85,11,46,1,0,1
0,0,0,75,10,60,1,1,1
0,0,1,125,15,23,1,0,1
0,0,0,185,21,32,0,0,0
0,0,0,75,23,20,1,0,1
0,0,0,125,15,23,1,0,1
0,0,1,75,10,27,1,0,1
0,0,0,135,16,44,1,0,1
0,0,0,NA,22,31,1,0,0
0,0,0,105,14,37,1,0,1
0,0,1,75,10,44,1,0,1
0,0,0,75,10,37,1,1,1
0,0,1,95,12,22,1,1,1
0,0,1,135,16,30,1,0,1
0,0,1,75,10,33,0,0,1
0,0,0,75,10,30,1,1,1
0,0,0,75,10,32,1,0,1
0,0,1,NA,15,25,0,0,1
0,0,0,140,19,26,0,0,0
0,0,0,245,27,30,1,0,1
0,0,0,50,16,21,0,0,0
0,0,1,NA,23,18,0,0,0
0,0,0,75,10,47,1,0,1
0,0,1,100,15,28,0,0,0
0,0,0,75,10,18,1,0,1
0,0,1,NA,14,23,0,0,0
0,0,0,NA,4,61,1,0,1
0,0,1,NA,9,30,1,0,1
0,0,0,100,33,25,1,0,1
0,0,0,NA,4,22,1,1,1
0,0,0,125,15,43,1,1,1
0,0,0,165,19,41,1,0,0
0,0,0,NA,16,28,1,1,1
0,0,0,NA,3,73,1,0,1
0,0,0,120,17,29,1,1,1
0,0,0,125,15,31,1,1,1
0,1,0,95,12,37,1,1,1
0,0,1,165,19,27,1,1,1
0,0,0,NA,13,25,1,0,0
0,0,0,NA,16,66,1,0,1
0,0,0,NA,10,36,1,0,1
0,0,0,NA,20,18,1,0,0
0,0,0,NA,9,41,1,0,1
0,0,1,NA,10,22,0,0,0
0,0,1,NA,7,52,1,0,1
0,0,0,75,10,22,1,0,1
0,0,0,145,17,46,1,0,0
0,0,1,75,10,49,1,0,1
0,0,0,125,15,41,1,1,1
0,0,0,50,10,33,1,0,1
0,0,0,75,10,51,1,0,1
0,0,0,75,17,22,1,0,0
0,0,1,120,17,34,1,1,1
0,0,1,NA,10,42,1,0,1
0,0,1,90,14,21,1,0,1
0,0,0,170,22,39,1,0,0
0,0,0,75,14,28,1,0,1
0,0,1,100,15,19,1,0,1
0,0,0,75,10,32,1,0,1
0,0,1,NA,23,23,0,0,0
0,0,0,175,20,40,1,1,1
0,0,1,75,10,24,1,1,1
0,0,0,120,17,47,1,1,1
0,0,0,NA,18,24,1,0,1
1,0,0,125,15,21,1,0,1
1,0,0,165,19,54,1,1,1
0,0,0,75,12,33,0,0,0
0,0,0,NA,9,25,1,0,1
0,0,0,NA,3,22,1,0,1
0,0,1,NA,15,22,0,0,0
0,0,1,165,19,22,0,0,0
0,0,0,295,32,20,1,0,1
0,0,0,110,16,47,1,0,1
0,0,0,NA,9,24,1,0,1
0,0,0,135,16,23,1,0,0
0,0,0,75,10,47,1,1,1
0,0,0,155,18,51,1,1,0
0,0,1,225,25,37,0,0,1
0,0,0,NA,3,45,1,0,1
0,0,0,75,10,22,1,1,1
0,0,1,205,23,46,1,0,1
0,0,0,75,10,30,1,1,1
0,0,0,155,18,20,1,0,1
0,0,1,225,25,20,1,0,1
0,0,0,NA,20,17,0,0,0
0,0,1,75,10,55,1,0,1
0,0,0,125,15,27,1,0,1
0,0,0,75,10,56,1,0,1
0,0,0,NA,14,21,1,0,0
0,0,1,50,10,22,1,0,1
1,0,0,145,17,22,1,0,1
0,0,1,50,10,25,1,0,1
0,0,1,NA,7,58,1,0,1
0,0,0,NA,19,58,1,0,0
0,0,1,145,17,48,1,1,1
0,0,1,75,10,25,1,0,1
0,0,0,NA,25,32,1,0,0
0,0,0,50,17,58,1,0,1
0,0,0,50,10,35,1,0,0
0,0,1,NA,15,24,1,0,1
0,0,0,125,15,19,1,0,1
0,0,0,95,12,26,1,1,1
0,0,0,125,15,22,1,0,1
0,0,0,50,10,47,1,0,0
0,0,1,100,15,24,0,0,0
0,0,1,75,10,38,1,0,1
0,0,0,75,9,20,1,1,1
0,0,1,100,15,44,1,0,1
0,0,0,NA,59,29,1,0,1
1,0,0,175,20,27,1,0,1
0,0,0,85,11,28,1,1,1
0,0,0,165,19,36,1,1,1
0,0,0,170,22,47,1,0,0
0,0,1,NA,20,28,1,1,0
0,0,0,125,15,35,1,0,1
0,0,0,75,10,57,1,0,1
0,0,0,175,20,47,1,1,1
0,0,1,NA,23,39,0,0,0
0,0,0,125,15,18,1,0,1
0,0,0,NA,9,42,1,0,1
0,0,0,NA,17,23,0,0,0
0,0,1,125,15,59,1,0,1
0,0,0,120,17,19,1,0,1
0,0,0,NA,10,20,0,0,1
0,0,1,50,10,46,0,0,0
1,0,0,NA,23,32,0,0,0
0,0,0,75,10,47,1,0,1
0,0,0,NA,9,38,1,0,1
1,0,1,NA,9,22,0,0,1
0,0,1,50,10,23,1,0,1
0,0,1,NA,10,38,1,0,0
0,0,0,75,16,17,1,0,0
0,0,1,NA,9,24,1,0,1
0,0,0,75,10,18,1,0,1
0,0,1,NA,9,42,1,0,1
0,0,0,75,9,32,1,0,1
0,0,0,175,20,21,1,0,1
0,0,0,75,11,20,1,0,1
0,0,0,NA,9,46,0,0,1
0,0,0,175,20,47,1,0,1
0,0,0,125,15,31,1,0,1
0,0,1,50,10,27,1,1,0
0,0,0,NA,15,17,0,0,0
0,0,0,50,10,44,1,0,1
0,0,0,250,30,51,1,0,1
0,0,1,150,20,42,1,1,1
0,0,0,175,20,30,1,0,0
0,0,1,205,18,25,0,0,0
0,0,0,115,14,46,1,0,0
0,0,0,75,10,25,1,0,1
0,0,0,75,5,37,1,1,1
0,0,0,NA,15,30,1,0,0
0,0,0,75,15,28,1,0,1
0,0,0,NA,23,47,1,0,0
0,0,0,50,10,22,1,0,1
0,0,0,NA,28,34,1,0,0
1,0,1,NA,15,52,0,0,0
0,0,0,NA,16,28,1,1,1
0,0,0,NA,4,67,1,0,1
1,0,0,NA,4,30,1,0,1
0,0,0,75,10,56,1,1,1
0,0,0,75,10,41,1,1,1
0,0,1,75,10,55,1,0,1
0,0,0,75,10,23,1,0,1
0,0,1,NA,9,19,1,0,1
0,0,1,NA,15,40,0,0,0
0,0,0,NA,13,24,1,0,1
0,0,0,85,11,24,1,1,1
0,0,1,75,10,31,0,0,0
0,0,1,50,10,23,1,0,1
0,0,0,160,21,25,1,0,1
0,0,0,135,16,59,1,1,1
0,0,0,75,10,28,1,1,1
0,0,1,NA,12,20,1,1,1
0,0,0,75,10,64,1,1,1
0,0,0,75,10,53,1,1,1
0,0,0,NA,3,54,1,0,1
1,0,0,75,10,29,1,0,1
0,0,1,NA,3,25,1,0,1
0,0,0,NA,21,49,1,0,0
0,0,1,75,10,21,1,0,1
0,0,0,185,20,28,1,1,1
0,0,0,125,15,34,1,0,1
0,0,1,125,15,19,1,0,1
0,0,0,50,27,23,1,0,1
0,0,0,125,15,29,1,0,1
0,0,1,NA,15,39,0,0,0
0,0,0,110,16,73,1,0,1
1,0,1,NA,17,47,1,0,0
1,0,1,125,15,31,0,0,0
0,0,1,NA,9,22,1,0,1
0,0,1,NA,16,19,1,0,1
0,0,0,50,25,31,1,0,0
0,0,1,50,10,34,1,0,0
1,0,0,175,20,27,1,0,0
0,0,0,125,15,50,0,0,1
0,0,1,195,22,27,1,0,0
0,0,0,50,15,23,0,0,1
0,0,0,NA,18,34,0,0,0
0,0,1,NA,3,23,1,0,1
0,0,0,NA,3,53,1,0,1
0,0,0,NA,15,33,0,0,0
0,0,1,NA,15,23,0,0,0
0,0,0,165,19,24,1,1,1
0,0,0,250,30,20,0,0,0
1,0,1,NA,18,29,1,0,1
0,0,0,130,18,40,1,0,1
0,0,0,135,16,20,1,0,0
0,1,0,NA,18,25,1,0,1
0,0,1,NA,15,26,1,0,1
0,0,0,NA,3,26,1,0,1
0,0,1,75,10,61,1,0,1
0,0,1,75,10,32,1,0,1
1,0,0,75,10,42,1,0,1
0,0,1,NA,3,46,1,0,1
0,0,0,225,25,31,1,0,0
0,0,0,NA,9,24,0,0,1
0,0,0,180,23,56,1,1,1
0,0,0,175,20,59,1,1,1
0,0,1,NA,22,26,1,0,0
0,0,0,NA,10,32,1,0,0
0,0,0,NA,3,23,0,0,1
1,0,0,100,18,28,1,1,1
0,0,0,50,10,31,1,1,1
0,0,1,85,11,23,0,0,1
0,0,0,NA,3,77,1,1,1
0,0,0,140,19,41,0,0,0
0,0,1,80,13,56,1,1,1
0,0,0,125,15,29,1,1,1
1,0,0,NA,16,44,1,0,0
0,0,0,75,10,27,1,0,1
0,0,0,75,10,28,1,1,1
0,0,0,75,10,48,1,0,1
1,0,1,NA,15,34,0,0,0
0,0,0,275,30,20,1,0,1
0,0,1,50,17,24,1,1,1
0,0,0,95,12,21,1,0,1
0,0,1,100,15,20,0,0,0
0,0,0,NA,21,26,0,0,0
1,0,0,NA,10,27,1,0,1
0,0,0,75,18,32,0,0,1
0,0,0,50,10,25,0,0,0
0,0,0,NA,22,20,1,1,0
0,0,0,175,20,18,1,0,1
0,0,0,75,10,60,1,0,1
0,0,0,NA,18,53,1,1,0
0,0,1,100,15,58,1,1,1
0,0,0,50,10,30,1,0,0
0,0,0,NA,5,26,1,0,1
0,0,1,NA,25,26,1,0,0
0,0,1,NA,21,19,0,0,0
0,0,0,125,15,57,1,0,1
0,0,0,NA,9,25,1,0,1
0,0,0,50,10,44,1,0,0
0,0,0,50,22,69,1,0,0
0,0,0,NA,10,31,0,0,0
0,0,1,150,20,46,1,0,1
0,0,0,75,10,44,1,0,1
0,0,0,NA,28,18,1,0,0
0,0,1,50,22,42,1,0,1
0,0,0,75,10,31,1,0,1
0,0,0,50,10,43,1,1,1
0,0,0,105,13,36,1,0,1
0,0,0,NA,18,18,0,0,0
0,0,1,75,10,55,1,0,1
0,0,1,NA,21,44,1,0,0
0,0,0,150,20,30,0,0,0
0,0,1,75,10,32,1,0,1
1,0,0,155,18,25,1,0,1
0,0,1,75,10,50,1,0,1
0,0,1,75,10,37,1,0,1
0,0,0,75,10,21,0,0,1
0,0,0,155,18,19,1,0,1
0,0,1,NA,9,35,1,0,1
0,0,0,145,17,20,1,0,1
0,0,1,NA,10,25,1,0,0
0,0,1,NA,10,39,0,0,1
0,0,0,NA,10,23,0,0,1
0,0,1,265,29,22,1,0,1
0,0,1,NA,10,59,0,0,1
0,0,0,75,10,19,1,1,1
0,0,0,NA,10,22,0,0,0
0,0,1,NA,10,26,1,0,0
0,0,0,275,30,23,1,0,0
0,0,1,NA,10,48,1,0,1
0,0,1,70,12,57,1,1,0
0,0,1,NA,13,24,1,0,0
0,0,1,NA,9,18,1,0,0
0,0,0,75,13,21,1,0,1
0,0,0,NA,10,40,0,0,1
0,0,0,135,16,34,1,1,1
0,0,0,NA,10,18,1,0,1
0,0,0,275,30,21,1,0,1
0,0,1,75,10,24,1,0,1
0,0,0,NA,11,33,1,0,1
0,0,0,105,13,57,1,1,1
0,0,0,75,15,28,1,0,1
0,0,1,NA,10,24,1,0,1
0,0,1,NA,10,25,0,0,1
0,0,0,50,15,36,1,0,1
0,0,0,75,10,21,1,0,1
0,0,0,75,10,32,1,0,1
0,0,1,NA,12,22,1,0,1
0,0,0,75,10,20,1,0,1
0,0,0,NA,16,28,1,0,0
0,0,1,NA,15,55,0,0,0
0,1,0,70,19,23,1,0,0
0,0,0,75,10,22,1,0,1
0,0,0,115,14,27,1,1,1
0,0,1,NA,18,60,1,0,1
0,0,0,160,21,18,1,1,0
0,0,1,50,18,29,1,0,0
1,0,0,75,10,31,1,0,1
0,0,1,NA,10,39,1,0,1
0,0,0,215,24,34,1,1,1
0,0,1,75,20,22,1,0,1
0,0,1,145,17,30,1,1,1
1,0,1,175,20,27,1,0,1
0,0,0,75,15,48,1,0,1
0,0,0,75,15,53,1,0,1
0,0,0,145,17,42,1,0,1
0,0,0,NA,15,30,1,0,1
0,0,0,NA,10,62,1,0,1
0,0,0,115,14,55,1,0,1
0,0,0,75,10,20,1,0,1
0,0,0,NA,11,57,1,0,0
0,0,1,75,10,21,1,0,1
0,0,1,75,10,23,1,0,1
0,0,0,50,10,46,1,0,1
0,0,1,125,15,35,1,0,1
0,0,0,75,15,33,1,0,1
0,0,0,NA,10,32,1,0,1
0,0,1,165,19,26,1,1,1
