title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short,genre,highrating,RatedR
Spider-Man 2,2004,127,200,7.9,40256,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,PG-13,1,0,0,0,0,0,0,Action,Yes,Not_R_rated
"SpongeBob SquarePants Movie, The",2004,90,30,6.5,2672,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,24.5,PG,0,1,1,0,0,0,0,Animation,Yes,Not_R_rated
Spring Forward,1999,110,2,7.1,307,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Spun,2002,106,2.8,6.2,3924,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,R,0,0,1,1,0,0,0,Comedy,Yes,R_rated
Spy Game,2001,126,92,7,16736,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,R,1,0,0,1,0,0,0,Action,Yes,R_rated
Spy Hard,1996,81,18,4.5,4686,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG-13,1,0,1,0,0,0,0,Action,No,Not_R_rated
Spy Kids 2: Island of Lost Dreams,2002,99,39,5.8,3175,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG,1,0,1,0,0,0,0,Action,No,Not_R_rated
Spy Kids 3-D: Game Over,2003,84,39,4.7,2597,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG,1,0,1,0,0,0,0,Action,No,Not_R_rated
"Stand-In, The",1999,100,0.4,5.6,42,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,PG,0,0,0,1,0,0,0,Drama,No,Not_R_rated
Star Trek: First Contact,1996,106,45,7.3,25046,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,PG-13,1,0,0,0,0,0,0,Action,Yes,Not_R_rated
Star Trek: Insurrection,1998,103,58,6.3,13395,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,PG,1,0,0,1,0,1,0,Action,Yes,Not_R_rated
Star Trek: Nemesis,2002,116,70,6.5,11785,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,PG-13,1,0,0,1,0,0,0,Action,Yes,Not_R_rated
Star Trek: The Wrath of Khan,1982,116,11,7.6,16333,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,PG,1,0,0,0,0,0,0,Action,Yes,Not_R_rated
Star Wars,1977,125,11,8.8,134640,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,PG,1,0,0,0,0,0,0,Action,Yes,Not_R_rated
Star Wars: Episode I - The Phantom Menace,1999,133,115,6.4,84488,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,PG,1,0,0,0,0,0,0,Action,Yes,Not_R_rated
Star Wars: Episode II - Attack of the Clones,2002,120,120,7,63889,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,PG,1,0,0,0,0,0,0,Action,Yes,Not_R_rated
Star Wars: Episode V - The Empire Strikes Back,1980,129,18,8.8,103706,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,PG,1,0,0,0,0,0,0,Action,Yes,Not_R_rated
Star Wars: Episode VI - Return of the Jedi,1983,135,32.5,8.1,82471,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,PG,1,0,0,0,0,0,0,Action,Yes,Not_R_rated
Stark Raving Mad,2002,102,5,6.2,601,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,R,0,0,1,0,0,0,0,Comedy,Yes,R_rated
Starkweather,2004,92,1,4.6,89,14.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,24.5,R,0,0,0,1,0,0,0,Drama,No,R_rated
Starship Troopers,1997,129,95,6.7,32618,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,R,1,0,0,0,0,0,0,Action,Yes,R_rated
Starsky & Hutch,2004,101,60,6.3,13529,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG-13,1,0,1,0,0,0,0,Action,Yes,Not_R_rated
"Statement, The",2003,120,23,6.1,710,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Stateside,2004,97,16,5.4,247,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0,Drama,No,R_rated
"Station Agent, The",2003,88,0.5,8.1,7112,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Steal Big Steal Little,1995,135,35,4.6,263,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,0,0,Comedy,No,Not_R_rated
Stealing Harvard,2002,82,25,4.7,2547,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG-13,0,0,1,1,0,0,0,Comedy,No,Not_R_rated
Steamboy,2004,126,20,6.6,529,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,PG-13,1,1,0,1,0,0,0,Action,Yes,Not_R_rated
Steel,1997,97,16,2.6,1607,44.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,PG-13,1,0,0,0,0,0,0,Action,No,Not_R_rated
"Stepford Wives, The",2004,93,90,5.3,7773,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,PG-13,0,0,1,1,0,0,0,Comedy,No,Not_R_rated
Stepmom,1998,124,50,6.1,7470,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,PG-13,0,0,1,1,0,0,0,Comedy,Yes,Not_R_rated
Stigmata,1999,103,32,6,14062,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Stolen Summer,2002,91,1.5,6.2,801,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,PG,0,0,0,1,0,0,0,Drama,Yes,Not_R_rated
"Story of Us, The",1999,95,50,5.6,4953,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,R,0,0,1,1,0,1,0,Comedy,No,R_rated
Strange Days,1995,145,42,6.9,11869,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,1,0,0,1,0,0,0,Action,Yes,R_rated
Strangers on a Train,1951,103,1.2,8.3,10624,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,PG,0,0,0,1,0,0,0,Drama,Yes,Not_R_rated
Stripes,1981,106,10,6.8,7406,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,R,0,0,1,0,0,0,0,Comedy,Yes,R_rated
Striptease,1996,117,50,3.8,7998,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,R,0,0,1,1,0,0,0,Comedy,No,R_rated
Stuart Little,1999,81,103,6,8009,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG,0,0,1,0,0,0,0,Comedy,Yes,Not_R_rated
Stuart Little 2,2002,82,120,5.9,2324,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG,0,0,1,0,0,0,0,Comedy,No,Not_R_rated
Sugar & Spice,2001,84,11,5.3,2901,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,0,0,Comedy,No,Not_R_rated
Sugar Town,1999,92,0.25,5.8,307,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,R,0,0,1,0,0,0,0,Comedy,No,R_rated
Suicide Kings,1997,106,5,7,6117,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,R,0,0,1,1,0,0,0,Comedy,Yes,R_rated
"Sum of All Fears, The",2002,123,68,6.6,15835,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,PG-13,1,0,0,1,0,0,0,Action,Yes,Not_R_rated
Summer Catch,2001,105,17,4.5,2581,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,1,0,Comedy,No,Not_R_rated
Summer of Sam,1999,142,22,6.5,8151,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,1,0,Drama,Yes,R_rated
Sunshine State,2002,141,5.6,7,1481,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,PG-13,0,0,0,1,0,0,0,Drama,Yes,Not_R_rated
Super Size Me,2004,100,0.3,7.7,9487,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,PG-13,0,0,0,0,1,0,0,Documentary,Yes,Not_R_rated
Super Troopers,2001,100,3,6.3,7728,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,R,0,0,1,0,0,0,0,Comedy,Yes,R_rated
Superman,1978,151,55,7.1,17327,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,PG,1,0,0,0,0,0,0,Action,Yes,Not_R_rated
Superstar,1999,81,14,4.5,2880,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,0,0,Comedy,No,Not_R_rated
Surviving Picasso,1996,125,16,6.1,1139,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,1,0,Drama,Yes,R_rated
Suspect Zero,2004,99,27,5.7,1310,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0,Drama,No,R_rated
Sweepers,1999,93,12.5,3.9,276,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,R,1,0,0,0,0,0,0,Action,No,R_rated
Sweet Home Alabama,2002,108,38,5.8,9943,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG-13,0,0,1,1,0,1,0,Comedy,No,Not_R_rated
Sweet November,2001,115,40,5.5,5458,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,PG-13,0,0,1,1,0,1,0,Comedy,No,Not_R_rated
"Sweetest Thing, The",2002,90,43,4.7,8284,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,1,0,0,1,0,Comedy,No,R_rated
Swept Away,2002,89,10,3.8,2113,34.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,R,0,0,1,0,0,1,0,Comedy,No,R_rated
Swimfan,2002,85,8.5,4.5,3863,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,PG-13,0,0,0,1,0,0,0,Drama,No,Not_R_rated
Swimming with Sharks,1994,101,0.7,7.1,4837,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,1,1,0,0,0,Comedy,Yes,R_rated
Swingers,1996,96,0.2,7.6,15827,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,R,0,0,1,1,0,0,0,Comedy,Yes,R_rated
Swiri,1999,125,5,6.6,1704,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,R,1,0,0,0,0,1,0,Action,Yes,R_rated
Switchback,1997,118,38,6.1,2195,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,1,0,0,0,0,0,0,Action,Yes,R_rated
Swordfish,2001,99,80,6.2,20455,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,1,0,0,0,0,0,0,Action,Yes,R_rated
THX 1138,1971,88,0.777,6.5,4274,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Tadpole,2002,78,0.15,6.3,1769,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,PG-13,0,0,1,1,0,1,0,Comedy,Yes,Not_R_rated
Taegukgi hwinalrimyeo,2004,140,12.8,8.5,1792,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,R,1,0,0,1,0,0,0,Action,Yes,R_rated
"Tailor of Panama, The",2001,109,18,6.1,5997,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,1,1,0,0,0,Comedy,Yes,R_rated
"Talented Mr. Ripley, The",1999,139,40,7,25974,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Tales from the Hood,1995,98,6,5.1,548,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,R,1,0,0,0,0,0,0,Action,No,R_rated
Tank Girl,1995,104,25,4.6,4400,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,R,1,0,1,0,0,0,0,Action,No,R_rated
Tart,2001,94,3.3,4.6,714,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0,Drama,No,R_rated
Tarzan and the Lost City,1998,83,20,3.6,510,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,PG,1,0,0,0,0,0,0,Action,No,Not_R_rated
"Taxman, The",1999,104,1,5.7,169,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,R,1,0,1,0,0,0,0,Action,No,R_rated
Tea with Mussolini,1999,117,12,6.7,2711,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,PG,0,0,1,1,0,0,0,Comedy,Yes,Not_R_rated
Teacher's Pet,2004,74,10,5.6,218,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,PG,0,1,1,0,0,0,0,Animation,No,Not_R_rated
Teaching Mrs. Tingle,1999,96,13,5,5244,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,0,0,Comedy,No,Not_R_rated
Team America: World Police,2004,98,30,7.3,13104,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,R,1,0,1,0,0,0,0,Action,Yes,R_rated
Tears of the Sun,2003,121,70,6.2,8690,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,1,0,0,1,0,0,0,Action,Yes,R_rated
Ted Bundy,2002,99,1.2,5.2,852,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0,Drama,No,R_rated
"Terminal, The",2004,128,60,7.1,15809,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,PG-13,0,0,1,1,0,1,0,Comedy,Yes,Not_R_rated
Terminator 2: Judgment Day,1991,154,100,8.2,77614,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,R,1,0,0,1,0,0,0,Action,Yes,R_rated
Terminator 3: Rise of the Machines,2003,109,175,6.9,32111,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,R,1,0,0,0,0,0,0,Action,Yes,R_rated
Terror Tract,2000,96,11,5.6,281,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,0,0,1,0,0,0,0,Comedy,No,R_rated
"Texas Chainsaw Massacre, The",2003,98,9.2,5.9,9587,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,R,1,0,0,0,0,0,0,Action,No,R_rated
Texas Rangers,2001,86,38,5.1,945,14.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,PG-13,0,0,0,1,0,0,0,Drama,No,Not_R_rated
Theodore Rex,1995,92,33,2.2,567,45.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,PG,0,0,1,0,0,0,0,Comedy,No,Not_R_rated
There Goes My Baby,1994,110,10.5,6.1,253,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,R,0,0,1,1,0,0,0,Comedy,Yes,R_rated
There's Something About Mary,1998,134,23,7.2,46343,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,1,0,0,1,0,Comedy,Yes,R_rated
"Thin Line Between Love and Hate, A",1996,108,8,4.4,458,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,1,0,0,1,0,Comedy,No,R_rated
"Thin Red Line, The",1998,170,52,7.2,25637,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,R,1,0,0,1,0,0,0,Action,Yes,R_rated
Things to Do in Denver When You're Dead,1995,115,8,6.6,5703,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,1,0,1,0,Drama,Yes,R_rated
Thir13en Ghosts,2001,87,20,5.1,8292,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,1,0,0,0,0,Comedy,No,R_rated
Thirteen,2003,100,1.5,7.1,8652,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Thirteen Conversations About One Thing,2001,104,3,7.2,2883,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Thirteen Days,2000,145,80,7.4,10926,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,PG-13,0,0,0,1,0,0,0,Drama,Yes,Not_R_rated
"Thomas Crown Affair, The",1999,113,48,6.7,17220,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,R,0,0,1,0,0,1,0,Comedy,Yes,R_rated
Three Kings,1999,114,48,7.3,31503,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,1,0,1,1,0,0,0,Action,Yes,R_rated
Three to Tango,1999,98,20,6,5719,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,PG-13,0,0,1,0,0,1,0,Comedy,Yes,Not_R_rated
Thunderbirds,2004,95,57,4.4,1419,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,PG,1,0,1,0,0,0,0,Action,No,Not_R_rated
Time Changer,2002,95,0.825,4.5,304,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,PG,0,0,0,1,0,0,0,Drama,No,Not_R_rated
"Time Machine, The",2002,96,80,5.5,12424,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,PG-13,1,0,0,0,0,0,0,Action,No,Not_R_rated
"Time to Kill, A",1996,149,40,6.9,15577,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Timecode,2000,97,4,6.2,2320,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,R,0,0,1,1,0,0,0,Comedy,Yes,R_rated
Tin Cup,1996,135,45,6.2,7521,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,1,1,0,1,0,Comedy,Yes,R_rated
Titan A.E.,2000,94,75,6.4,9373,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,PG,1,1,0,0,0,0,0,Action,Yes,Not_R_rated
Titanic,1997,194,200,6.9,90195,14.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,PG-13,0,0,0,1,0,1,0,Drama,Yes,Not_R_rated
Tomcats,2001,95,11,4.7,3717,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,1,0,0,0,0,Comedy,No,R_rated
Tomorrow Never Dies,1997,119,110,6.4,19397,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG-13,1,0,0,0,0,0,0,Action,Yes,Not_R_rated
Torque,2004,81,40,3.2,4050,34.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,PG-13,1,0,0,0,0,0,0,Action,No,Not_R_rated
"Touch, The",2002,103,20,4.5,417,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,PG-13,1,0,0,0,0,1,0,Action,No,Not_R_rated
Town & Country,2001,104,90,4.5,1434,14.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,R,0,0,1,0,0,0,0,Comedy,No,R_rated
Traffic,2000,147,48,7.8,41268,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Training Day,2001,120,45,7.3,22776,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Trainspotting,1996,94,3.5,8,51887,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Treasure Planet,2002,95,140,6.6,3724,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,PG,0,1,0,1,0,0,0,Animation,Yes,Not_R_rated
Trees Lounge,1996,95,1.3,7.1,3155,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,1,1,0,0,0,Comedy,Yes,R_rated
Trekkies,1997,86,0.375,6.9,1526,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,PG,0,0,0,0,1,0,0,Documentary,Yes,Not_R_rated
"Trigger Effect, The",1996,94,8,5.4,1591,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,R,1,0,0,1,0,0,0,Action,No,R_rated
Triggermen,2002,96,12,5.8,317,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,1,0,0,0,0,Comedy,No,R_rated
"Triplettes de Belleville, Les",2003,78,8,7.7,6618,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,PG-13,0,1,1,0,0,0,0,Animation,Yes,Not_R_rated
"Triumph of Love, The",2001,112,5,5.7,423,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,PG-13,0,0,1,0,0,1,0,Comedy,No,Not_R_rated
Trois 3: The Escort,2004,95,1,4.8,38,4.5,0,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,R,0,0,0,1,0,0,0,Drama,No,R_rated
Tromeo and Juliet,1996,108,0.35,5.8,1030,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,R,0,0,1,1,0,0,0,Comedy,No,R_rated
Troy,2004,162,185,7.1,33979,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,R,1,0,0,1,0,1,0,Action,Yes,R_rated
"Truman Show, The",1998,103,60,7.7,62434,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,PG,0,0,1,1,0,0,0,Comedy,Yes,Not_R_rated
Tuck Everlasting,2002,96,15,6.5,2055,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,PG,0,0,0,1,0,1,0,Drama,Yes,Not_R_rated
Tumbleweeds,1999,102,0.312,6.9,1146,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,PG-13,0,0,1,1,0,0,0,Comedy,Yes,Not_R_rated
"Tuxedo, The",2002,98,60,5.1,6070,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,PG-13,1,0,1,0,0,0,0,Action,No,Not_R_rated
Twelve Monkeys,1995,129,29,7.9,62301,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Twin Falls Idaho,1999,111,0.5,7.1,1547,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Twin Peaks: Fire Walk with Me,1992,135,10,6.5,6927,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Twist,2003,97,0.35,6,197,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Twister,1996,113,92,5.9,28315,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,PG-13,1,0,0,1,0,0,0,Action,No,Not_R_rated
Two Can Play That Game,2001,93,6,5.8,843,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,R,0,0,1,0,0,1,0,Comedy,No,R_rated
Two Girls and a Guy,1997,84,1,5.6,2014,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,NC-17,0,0,1,1,0,0,0,Comedy,No,Not_R_rated
Two Weeks Notice,2002,101,60,5.8,15010,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG-13,0,0,1,0,0,1,0,Comedy,No,Not_R_rated
U Turn,1997,125,19,6.5,10306,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
U-571,2000,116,62,6.5,15792,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,PG-13,1,0,0,1,0,0,0,Action,Yes,Not_R_rated
U.S. Marshals,1998,131,60,6.1,10315,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,PG-13,1,0,0,1,0,0,0,Action,Yes,Not_R_rated
Ultimo tango a Parigi,1972,250,1.25,6.9,4007,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,NC-17,0,0,0,1,0,1,0,Drama,Yes,Not_R_rated
Unbreakable,2000,106,75,7.1,35842,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,PG-13,0,0,0,1,0,0,0,Drama,Yes,Not_R_rated
Under Siege 2: Dark Territory,1995,99,60,4.9,5551,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,1,0,0,1,0,0,0,Action,No,R_rated
Under Suspicion,2000,111,25,6.4,3718,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
Under the Tuscan Sun,2003,113,18,6.7,4183,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,PG-13,0,0,1,1,0,1,0,Comedy,Yes,Not_R_rated
Undercover Brother,2002,85,25,6,5138,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,PG-13,1,0,1,0,0,0,0,Action,Yes,Not_R_rated
Undisputed,2002,96,20,5.6,1769,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,R,1,0,0,1,0,0,0,Action,No,R_rated
Unfaithful,2002,125,50,6.6,8713,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0,Drama,Yes,R_rated
